Business,Category,Lifeline,Latitude,Longitude,Zipcode
King Petroleum,servicestations,4,42.4207518465766,-71.0987144708633,02155
National Grid,utilities,4,42.41714,-71.07244,02148
A L Prime Energy,servicestations,4,42.4005820602179,-71.1042176932096,02155
Morrissey Boulevard Shell,servicestations,4,42.30025,-71.0499,02122
Speedway,servicestations,4,42.39053,-71.08682,02145
Stop 'n' Fuel,servicestations,4,42.385368,-71.009819,02128
A L Prime Energy,servicestations,4,42.40346,-71.00893,02151
Murley's Car Care Center,autorepair,4,42.2298314864555,-70.9436553343933,02189
Sunoco,servicestations,4,42.4024553925524,-71.0502684543582,02149
Mobil 1 Oil Change,servicestations,4,42.257556,-71.16114,02132
Alfa Auto Fuel,servicestations,4,42.2892269,-71.1255709,02131
BP Gas,servicestations,4,42.3790485692534,-71.0274176672101,02128
Harvard Street Mobil,servicestations,4,42.33955,-71.12132,02446
Mass Ave Sunoco,autorepair,4,42.42209,-71.17338,02476
Gulf Gas Station,servicestations,4,42.389333,-71.088211,02143
Mutual Gas Station,servicestations,4,42.33353,-71.10348,02120
Hess Express,servicestations,4,42.431072,-71.023277,02151
City Square Shell Service Station,servicestations,4,42.3718698962724,-71.0631675250271,02129
McGinn's Citgo Service,servicestations,4,42.2574661,-71.011663,02170
Mr C's Truck Stop,servicestations,4,42.4011052,-71.0973898,02155
AL Prime,servicestations,4,42.282429,-71.055992,02124
Shimons service station,servicestations,4,42.34639,-71.12778,02446
Eastland Motor Service,servicestations,4,42.26821,-71.15004,02132
Brown Automotive,autorepair,4,42.4217941,-71.1728237,02476
Tiger Auto Service,servicestations,4,42.4300956726074,-71.0458908081055,02148
BJ's Gas,servicestations,4,42.423237,-71.003962,02151
J and T Mobil,servicestations,4,42.3429,-71.06321,02118
Alex's Auto Repair,servicestations,4,42.4135284423828,-71.1094207763672,02155
Stop & Shop Gas,servicestations,4,42.33725,-71.12117,02446
Speedway,servicestations,4,42.287737,-71.151652,02132
Shell,autorepair,4,42.2840599,-71.05587,02122
Broadway Gulf,servicestations,4,42.4118440380803,-71.0110653703704,02151
Sunoco Aplus Express,servicestations,4,42.3193044215441,-71.181410998106,02459
Stop & Shop Gasoline,servicestations,4,42.2543463170058,-70.996737999324,02169
Al Prime Energy,servicestations,4,42.4078330993652,-71.1092910766602,02155
Jamie Oil Company,hvac,4,42.2597198,-71.4644332,01721
Concord Auto Service,servicestations,4,42.3846740722656,-71.1005325317383,02143
Stop & Shop Gas,servicestations,4,42.258345012589,-71.1695044063132,02026
Rudys Express,servicestations,4,42.2466239929199,-71.172492980957,02026
Exxon Tiger Mart,servicestations,4,42.343238502856,-71.102134045492,02215
Centre Arco Service,servicestations,4,42.4216399,-71.13263,02155
Ferry Street Service Station,autorepair,4,42.4181801,-71.0511466,02149
Northgate Mobil,servicestations,4,42.42744,-71.01473,02151
Star K,servicestations,4,42.4032707214355,-71.1672897338867,02478
Water Street Petroleum,servicestations,4,42.2419071,-71.0136588,02169
Mobil,servicestations,4,42.426857,-71.014198,02151
Route 99 Gas & Service,servicestations,4,42.4240570068359,-71.0428237915039,02148
BP,servicestations,4,42.2870483,-71.1504517,02132
Galen Street Service Station,servicestations,4,42.3615112,-71.185379,02472
Stop & Shop Gas,servicestations,4,42.3261756896973,-71.0651321411133,02125
Sunoco,servicestations,4,42.3397102,-71.1600037,02135
Citgo Express Mart,servicestations,4,42.4037231201592,-71.0588864101077,02149
Shell,servicestations,4,42.2313909977674,-71.1599003523588,02026
Speedway,servicestations,4,42.2590294,-71.1786652,02026
Mv Petroleum,servicestations,4,42.33926,-71.08111,02118
AL Prime Energy Gas Station,servicestations,4,42.26711,-71.01515,02269
Tom's East Side Gulf,autorepair,4,42.45917,-71.046,02176
Circle K,servicestations,4,42.452919,-71.0669479,02176
Hess,servicestations,4,42.45558,-71.15913,01890
Brite Fuel,servicestations,4,42.2554890658754,-71.1265334275311,02136
Concord Ave Mobil Service,servicestations,4,42.39517,-71.17225,02478
Sunoco,convenience,4,42.401323,-70.99729,02151
Auto Tech Pro,servicestations,4,42.40576,-71.06238,02149
Energy North Stores,servicestations,4,42.38285,-70.97926,02152
Super Petroleum,servicestations,4,42.2658081,-70.9644699,02169
Keohan Fuels & Transportation,waterheaterinstallrepair,4,42.4519996643066,-71.0614929199219,02176
Shell,servicestations,4,42.3729549890958,-71.09351,02141
Angelo's Oil,servicestations,4,42.45026,-71.00391,01906
Gulf,servicestations,4,42.38285,-70.97926,02152
Sunoco,servicestations,4,42.42413,-71.08924,02155
Busa Fuel Company,servicestations,4,42.365364,-71.15522,02472
Arlington Gulf,autorepair,4,42.414707,-71.138718,02474
Egleston Square Citgo,servicestations,4,42.31645,-71.09799,02119
Roger's Services,servicestations,4,42.23695,-71.13179,02136
Speedway,servicestations,4,42.36483,-71.18138,02472
US Gas,servicestations,4,42.254941,-71.0295004,02169
Mobil,servicestations,4,42.3829363584222,-71.0396482050419,02128
BP,servicestations,4,42.36151,-71.18538,02472
Best of Boston,tires,4,42.28347,-71.13105,02131
Ambit Energy,utilities,4,42.381172,-71.040306,02128
Speedway,servicestations,4,42.39608,-71.00901,02151
Ken's Car Care,servicestations,4,42.4507822841406,-70.9832400083542,01906
Cypress Automart,servicestations,4,42.33955,-71.12132,02446
John's,servicestations,4,42.4321145173871,-71.0244773697875,02148
Stop N Save,servicestations,4,42.38873,-71.09718,02145
Think Energy,utilities,4,42.3722,-71.06105,02129
WERS 88.9FM,radiostations,5,42.352707,-71.064118,02108
WBUR 90.9 FM,radiostations,5,42.350547,-71.1155277,02215
The David Pakman Show,radiostations,5,42.31001,-71.11348,02130
WMBR 88.1 FM,radiostations,5,42.3591755,-71.087723,02142
Weekly Dig,printmedia,5,42.34347,-71.0635,02118
WGBH,radiostations,5,42.3563,-71.14867,02135
WJIB Radio 740,radiostations,5,42.38622,-71.13886,02138
The Boston Phoenix,printmedia,5,42.3453446477652,-71.1004069447517,02215
WBCN 104 FM,radiostations,5,42.35831,-71.15361,02215
94.9FM ZUMIX,radiostations,5,42.36825,-71.03768,02128
T-Mobile,mobilephones,5,42.351102,-71.076097,02116
T-Mobile,mobilephones,5,42.3521377680516,-71.0578697919846,02111
T-Mobile,mobilephones,5,42.3741914412557,-71.0860406103203,02143
New England Sports Network,televisionstations,5,42.347193,-71.09831,02215
WZBC 90.3 FM,radiostations,5,42.3317686,-71.1598742,02467
Boston Metro Publishing,printmedia,5,42.35141,-71.04958,02210
Mix 104.1 - WWBX-FM,radiostations,5,42.3592,-71.14823,02135
The Boston Globe,printmedia,5,42.3584887102056,-71.056541970639,02109
Improper Bostonian,printmedia,5,42.3487049,-71.0719859,02116
WBZ Newsradio 1030,radiostations,5,42.36508,-71.1342,02134
The Christian Science Monitor,printmedia,5,42.3449324,-71.0825621,02115
WBQT - Hot 96.9,radiostations,5,42.31751,-71.05028,02125
Cambridge Community Television,televisionstations,5,42.3635314,-71.1008248,02139
Spare Change News,printmedia,5,42.3716871644853,-71.1143088340759,02138
WBOS 92.9 FM,radiostations,5,42.317772,-71.050181,02125
Asian American Civic Association,printmedia,5,42.34895,-71.06168,02111
T-Mobile,mobilephones,5,42.3425858033639,-71.1208375,02446
WHDH-TV,televisionstations,5,42.362056,-71.061755,02114
T-Mobile,mobilephones,5,42.374276,-71.119115,02138
T-Mobile,mobilephones,5,42.389313,-71.143341,02138
Stuff Boston Magazine,printmedia,5,42.3453446477652,-71.1004069447517,02215
Magic 106.7 Wmjx-Fm,radiostations,5,42.317768,-71.050242,02125
WZLX-Fm Classic Rock,radiostations,5,42.405431,-71.074978,02155
Boston Herald,printmedia,5,42.344918,-71.0417973,02210
T-Mobile,mobilephones,5,42.368025,-71.076303,02141
T-Mobile,mobilephones,5,42.4040787,-71.0800517,02155
Kiss 108 Radio,radiostations,5,42.40541,-71.07455,02155
World Journal-Chinese Daily,printmedia,5,42.3504088,-71.0585365,02111
Boston Magazine,printmedia,5,42.3430373,-71.0850205,02115
In Newsweekly,printmedia,5,42.34401,-71.07104,02116
T-Mobile,mobilephones,5,42.3430725,-71.0664811,02118
Boston City Paper,printmedia,5,42.3566818237305,-71.0654220581055,02108
Bay Windows,printmedia,5,42.33888,-71.06774,02118
WUNR 1600 AM,radiostations,5,42.3551642149687,-71.0618729889393,02111
WHRB 95.3 FM,radiostations,5,42.37215,-71.11365,02138
WROR 105.7 Fm,radiostations,5,42.317785,-71.050134,02125
WRBB 104.9FM,radiostations,5,42.3391198662888,-71.0874311306914,02115
Radio BDC,radiostations,5,42.3513412,-71.04953,02210
T-Mobile,mobilephones,5,42.328235,-71.060028,02125
JAM'N 94.5,radiostations,5,42.40541,-71.07455,02155
98.5 The Sports Hub,radiostations,5,42.3592071533203,-71.1482391357422,02135
WEEI AM 850 Sports Radio,radiostations,5,42.3574905,-71.1477585,02135
WUMB Radio 91.9 FM,radiostations,5,42.313342,-71.039674,02125
103.3 AMP Radio,radiostations,5,42.3592,-71.14823,02135
Bar Stool Sports,printmedia,5,42.3566818237305,-71.0654220581055,02108
WKLB Country 99.5 FM,radiostations,5,42.31778,-71.050205,02125
America's Test Kitchen,printmedia,5,42.3326972682512,-71.1174972634869,02445
T-Mobile,mobilephones,5,42.3579413529044,-71.058145,02108
T-Mobile,mobilephones,5,42.346936,-71.088202,02215
Metro by T-Mobile,mobilephones,5,42.36452,-71.10306,02139
Boston Common Press,printmedia,5,42.3325876,-71.1177257,02447
T-Mobile,mobilephones,5,42.2524809757273,-71.0046963164496,02169
Grasshopper,telecommunications,5,42.35341,-71.13217,02134
T-Mobile,mobilephones,5,42.348704,-71.158957,02135
WMFO,radiostations,5,42.409386,-71.118573,02155
Edible Boston,printmedia,5,42.33311,-71.11954,02445
New England Ethnic Newswire,printmedia,5,42.315826,-71.048004,02228
Xm Satel Radio,radiostations,5,42.36315,-71.0643,02114
Wrko Am 680,radiostations,5,42.3574905,-71.1477585,02135
BostonNOW,printmedia,5,42.3558568954468,-71.0615041851997,02108
T-Mobile,mobilephones,5,42.3170734,-71.0564643,02125
Somerville Community Access Television,televisionstations,5,42.379492521286,-71.0950371623039,02143
Center for New Words,printmedia,5,42.3667,-71.10431,02139
Cheng & Tsui,printmedia,5,42.3548545837402,-71.0623626708984,02111
Wbz Tv 4,radiostations,5,42.35341,-71.13217,02134
Waaf,radiostations,5,42.3574905,-71.1477585,02135
T-Mobile,mobilephones,5,42.409769,-71.001075,02151
Boink! Magazine,printmedia,5,42.3486518859863,-71.085090637207,02139
Evolution 101.7 FM,radiostations,5,42.4065151065588,-71.0763133317232,02155
T-Mobile,mobilephones,5,42.2996207,-71.0605553537607,02122
Russian Radio Network,radiostations,5,42.35549,-71.13072,02134
American Police Beat,printmedia,5,42.37328,-71.12147,02138
T-Mobile,mobilephones,5,42.3302645981312,-71.0830879211426,02119
Boston Airport Journal,printmedia,5,42.3641499671982,-71.0327681180428,02128
Jamaica Plain Gazette,printmedia,5,42.310688,-71.11383,02130
Radio Disney Am 1260,radiostations,5,42.35781,-71.13655,02134
Senior Citizens Publishing,printmedia,5,42.34712,-71.14154,02135
"MMTV - Melrose Massachusetts Television, Inc.",televisionstations,5,42.45257,-71.06721,02176
JJ Miller,videofilmproductions,5,42.400281,-71.02066,02150
The Bay State Banner,printmedia,5,42.273887,-71.06976,02124
Revere Journal,printmedia,5,42.4099731445312,-71.0118560791016,02151
T-Mobile,mobilephones,5,42.323389,-71.103479,02130
AMP 103.3 FM,radiostations,5,42.3592071533203,-71.1482391357422,02135
Granite Telecommunications,telecommunications,5,42.2782,-71.03403,02171
The Advocate Newspapers,printmedia,5,42.410636,-71.051868,02149
DJ Stevie Ray,radiostations,5,42.4191055297852,-71.0039749145508,02151
The Boston Globe,printmedia,5,42.35794,-71.05626,02109
Boston Courant,printmedia,5,42.35139,-71.07677,02116
Wellington News Co,printmedia,5,42.3475456237793,-71.1020126342773,02215
Wxks Kiss-108 Request & Contest Line,radiostations,5,42.3566818237305,-71.0654220581055,02108
Exhibit A,printmedia,5,42.35499,-71.06262,02111
Consumers Checkbook Magazine,printmedia,5,42.35562,-71.05542,02110
Allston-Brighton Free Radio,radiostations,5,42.3544464111328,-71.1360015869141,02134
T-Mobile,mobilephones,5,42.2323860844628,-71.1786796099113,02026
T-Mobile,mobilephones,5,42.3941799650653,-71.0422061896532,02150
The Somerville Times,printmedia,5,42.3998410999775,-71.111845895648,02144
Verizon Authorized Retailer - Cellular Sales,mobilephones,5,42.42277,-71.00714,02151
Wbos 92.9 Fm,radiostations,5,42.3061141967773,-71.0856170654297,02121
Street Talk,telecommunications,5,42.3673371859767,-71.0764588681243,02141
Comcast Service Center,televisionserviceproviders,5,42.3149377,-71.0786348,02119
890 Espn Radio,radiostations,5,42.38452,-71.07193,02129
Wall Street Journal,printmedia,5,42.3566818237305,-71.0654220581055,02108
Film Star,televisionstations,5,42.3309708,-71.0567703,02127
Gregory Racine Writing and Editing,marketing,5,42.3829612731934,-71.095588684082,02143
T-Mobile,mobilephones,5,42.2404643,-70.9921523,02169
Fox 25 Beacon Hill Studio,televisionstations,5,42.3319626,-71.1586914,02467
T-Mobile,mobilephones,5,42.3743038662259,-71.0399720855867,02128
Cnn Boston Bureau,televisionstations,5,42.3387699,-71.13227,02446
Wtkk 96.9 Fm Talk,radiostations,5,42.31751,-71.05028,02125
T-Mobile,mobilephones,5,42.2404937015236,-71.1787645519871,02026
T-Mobile,mobilephones,5,42.267696,-71.119805,02136
Everett Leader-Herald & News Gazette,printmedia,5,42.4087,-71.05569,02149
Parkway Message Center,telecommunications,5,42.28639,-71.13972,02131
T-Mobile,mobilephones,5,42.2676842346308,-71.094095271164,02126
Comcast Service Center,isps,5,42.274826,-71.139816,02131
WMLN 91.5 FM,radiostations,5,42.2410320847369,-71.113891706607,02186
Hot97Boston Dot Com,radiostations,5,42.2434998,-71.1317596,02136
Epoch Times,printmedia,5,42.37491,-71.11342,02238
T-Mobile,mobilephones,5,42.4185440671455,-71.1101084947586,02155
Comcast Service Center,isps,5,42.26699,-71.120491,02136
Verizon Authorized Retailer - Cellular Sales,mobilephones,5,42.405134,-71.091678,02155
Verizon Authorized Retailer - GoWireless,mobilephones,5,42.247637,-70.982029,02169
T-Mobile,mobilephones,5,42.424861,-71.069527,02148
T-Mobile,mobilephones,5,42.4610983,-71.027746,01906
GALLO Telecom,telecommunications,5,41.94735,-70.59392,02360
JetBlue,airlines,6,42.366658,-71.01616,02128
Amtrak,publictransport,6,42.332908,-71.06081,02111
South Station Bus Terminal,busstations,6,42.3510953038931,-71.0561759769917,02111
Uber,taxis,6,42.3345559548309,-71.0661193,02108
Provincetown Fast Ferry,ferries,6,42.360188,-71.049113,02110
Red Line MBTA,trains,6,42.35866,-71.0567499,02228
Cabbie's Cab,taxis,6,42.3773146139445,-71.1165618896484,02138
Charlie Card,publictransport,6,42.351532,-71.06692,02116
MBTA - North Station,publictransport,6,42.365464,-71.060799,02114
Green Cab & Yellow Cab of Somerville,taxis,6,42.3761232,-71.0932089,02143
Massachusetts Bay Transportation Authority,publictransport,6,42.35199,-71.0671651,02116
Orange Line MBTA,trains,6,42.358333,-71.060278,02228
Blue Line MBTA,publictransport,6,42.3503494262695,-71.0595016479492,02111
Southwest Airlines,airlines,6,42.368133953852,-71.01939074616,02128
MBTA/Silver Line Courthouse Station,publictransport,6,42.3523440238545,-71.0468260994435,02228
MBTA - Back Bay Station,publictransport,6,42.34744,-71.07495,02116
Delta Airlines,airlines,6,42.364773,-71.022198,02128
Charles/MGH T Stop,publictransport,6,42.361009476716,-71.0716617107391,02114
Green Line MBTA,trains,6,42.35057,-71.07603,02116
MBTA - Airport Station,busstations,6,42.36342,-71.0257,02128
American Airlines,airlines,6,42.363255,-71.0183533,02128
MBTA Commuter Boat,publictransport,6,42.3599649522381,-71.0492199854345,02129
Spirit Airlines,airlines,6,42.3619910463552,-71.0186933825561,02128
The Good Taxi,limos,6,42.4125099,-71.091362,02155
Porter Square MBTA Station - Red Line,metrostations,6,42.388461,-71.119196,02139
Boston Airport Express,airport_shuttles,6,42.39303,-71.13996,02140
United Airlines,airlines,6,42.3666285,-71.0165047,02128
Airport Water Taxi,taxis,6,42.3515446,-71.0500148,02210
All-Savants Transportation,airport_shuttles,6,42.24121,-71.02255,02169
Icelandair,airlines,6,42.369638119258,-71.0201468306885,02128
Lyft,taxis,6,42.37581,-71.03615,02128
MBTA Bus Route 66,publictransport,6,42.329902,-71.084002,02228
Boston Cab Dispatch,taxis,6,42.3426603,-71.0991875,02215
Greyhound Package Express,publictransport,6,42.3510953038931,-71.0561759769917,02111
Cape Air Charter,airlines,6,42.366273,-71.016298,02128
City Water Taxi,publictransport,6,42.3641499671982,-71.0327681180428,02128
Smurfs Transportation,taxis,6,42.3700942993164,-71.2571258544922,02453
British Airways,airlines,6,42.3699320324056,-71.0195374597412,02128
Savin Hill MBTA Station,publictransport,6,42.3110224306583,-71.0528091341257,02125
Massachusetts Turnpike,publictransport,6,42.3631591796875,-71.0650100708008,02114
Alaska Airlines,airlines,6,42.36342,-71.0257,02128
MBTA - Charles/MGH Station,metrostations,6,42.360576,-71.071312,02114
MetroCab,taxis,6,42.3563142120838,-71.1358630657196,02134
Kendall Square,publictransport,6,42.362315,-71.08404,02238
Amtrak Lake Shore Limited,publictransport,6,42.3526329483859,-71.0554311798608,02110
Copley MBTA Station - Green Line,landmarks,6,42.350251,-71.077588,02116
Cambridge Checker Cab,taxis,6,42.3687722,-71.08796,02141
Sullivan Square MBTA Station - MBTA Buses & Orange Line,busstations,6,42.384265,-71.077,02129
Malden Trans,taxis,6,42.4269,-71.06068,02148
Central Livery,taxis,6,42.374689,-71.0386207,02128
MBTA Bus Route 77,publictransport,6,42.382654,-71.119611,02138
MBTA Green Street Station,publictransport,6,42.3104520820164,-71.1067785161095,02130
MBTA Bus Route 55,publictransport,6,42.3475456237793,-71.1020126342773,02215
Aer Lingus,airlines,6,42.3715721795968,-71.0228075820312,02128
DK Limousine Service,limos,6,42.3513701532276,-71.060348361377,02111
Metro Cab,taxis,6,42.3555893,-71.1356996,02134
Independent Taxi Operators Association,taxis,6,42.29769,-71.05564,02122
Sila Transportation,limos,6,42.33293,-71.17235,02467
617-TAXI CAB,taxis,6,42.3860637,-71.017906,02128
Sensible Livery Service,limos,6,42.4204254150391,-71.1566619873047,02474
Lufthansa,airlines,6,42.3700503010449,-71.0214342910156,02128
Andrew Station - MBTA - Red Line,publictransport,6,42.329930059804,-71.0574129661413,02127
Massachusetts Avenue MBTA Station - Orange Line,publictransport,6,42.3415400243669,-71.0834687948227,02115
Regal Coach,airport_shuttles,6,42.5250003,-71.0841073,01867
Porter Airlines,airlines,6,42.3794208395739,-71.0162233227539,02128
Green Line- E,publictransport,6,42.3408851623535,-71.0948181152344,02115
On Time Taxi Service,taxis,6,42.18722,-71.2029,02062
MBTA - Alewife Station,metrostations,6,42.3956297463504,-71.1417540799913,02140
Green Line - B Trains,trains,6,42.3501,-71.12912,02134
Wellington Station,publictransport,6,42.4023666381836,-71.0771102905273,02155
Air Canada,airlines,6,42.3656132,-71.0095602,02128
Patriots Train,publictransport,6,42.35226,-71.05569,02111
MBTA Kendall/MIT Station,metrostations,6,42.3624294976641,-71.0861707003448,02142
IBoston Limo,limos,6,42.35273,-71.13302,02134
Japan Airlines,airlines,6,42.37866,-71.0175966137695,02128
Norwegian Air Shuttle,airlines,6,42.3698369135927,-71.0197037567001,02128
MBTA - State Street Station,publictransport,6,42.3587828845079,-71.0573991608579,02109
Air France,airlines,6,42.3633413,-71.0254363,02128
MBTA Bus Route 1,publictransport,6,42.376628,-71.119041,02139
Iberia,airlines,6,42.3720794642531,-71.0193743544922,02128
Wood Island MBTA Station - Blue Line,publictransport,6,42.3810501,-71.0232086,02128
Yawkey MBTA Station - Commuter Rail,trainstations,6,42.3465295135975,-71.0993219912052,02215
Star Taxi of Cambridge,taxis,6,42.35674,-71.11418,02139
Asthar Car & Limousine Service,taxis,6,42.3153439,-71.0985259,02119
MBTA Lechmere Station,publictransport,6,42.371129,-71.077164,02141
Northeastern MBTA Station - Green Line,publictransport,6,42.3403854660609,-71.0888082985143,02115
Forest Hills Station,publictransport,6,42.300706,-71.114001,02130
Bay State Taxi,taxis,6,42.253933,-71.125974,02136
MBTA Bus Route 111,publictransport,6,42.29863,-71.11225,02130
World Trade Center MBTA Station - Silver Line,publictransport,6,42.3478817466673,-71.0421900396687,02210
Turkish Airlines,airlines,6,42.3707586722101,-71.0200076415889,02128
Logan Dependable Ride,taxis,6,42.3729972839355,-71.0155029296875,02128
Red Cab,taxis,6,42.3468268,-71.1072729,02445
Virgin Atlantic Airways,airlines,6,42.369618,-71.019296,02128
Frontier,airlines,6,42.3700503010449,-71.0234942275391,02128
MBTA Bus Route 501,publictransport,6,42.349069,-71.151947,02134
MBTA Bus Route 86,publictransport,6,42.3800354003906,-71.1347045898438,02138
MBTA Bus Route 9,publictransport,6,42.3426214884066,-71.0569752752781,02127
Top Cab Association,taxis,6,42.4020614624023,-71.0042190551758,02151
East Boston Tunnel Taxi,taxis,6,42.3694,-71.03982,02128
SureRide,taxis,6,42.5001825,-71.1626809,01801
MBTA North Quincy Station,publictransport,6,42.2749282030528,-71.029395337464,02171
Prudential MBTA E Line T Station,publictransport,6,42.34751,-71.08135,02116
Oak Grove Station,publictransport,6,42.436682,-71.071107,02148
Logan Airport Taxi and Car Service,taxis,6,42.3521183,-71.064472,02116
MBTA Bus Route 87,publictransport,6,42.38274,-71.10055,02143
Tufts Medical Center MBTA Station,publictransport,6,42.353243753314,-71.1737620085478,02135
MBTA Bus Route 88,publictransport,6,42.38274,-71.10055,02143
South Boston Independent Taxi Cab,taxis,6,42.3405,-71.05564,02127
MBTA - Stony Brook Station,metrostations,6,42.316782649932,-71.104345101,02130
MBTA - Central,trainstations,6,42.365323,-71.103351,02139
Orient Heights MBTA Station - Blue Line,publictransport,6,42.3868370056152,-71.0068893432617,02128
Massachusetts Bay Transportation Authority,publictransport,6,42.37408,-71.11908,02138
Hawaiian Airlines,airlines,6,42.36342,-71.0257,02128
Chariot Global Transportaton,taxis,6,42.35866,-71.05675,
Hello Taxi,taxis,6,42.3545303344727,-71.1364517211914,02134
Watertown Taxi,taxis,6,42.3642344,-71.1861103,02472
Swiss International Air Lines,airlines,6,42.3697417946357,-71.0197305787902,02128
Airport Taxi Cab Service,taxis,6,42.3513586,-71.1733995,02135
Boston Airport Taxi Cab,taxis,6,42.394027,-71.1399085,02140
Metro Cab of Boston,taxis,6,42.3794188792889,-71.0630519169065,02129
Mattapan Trolley,publictransport,6,42.27511,-71.09383,02126
Mattapan M Line MBTA Station,metrostations,6,42.26781,-71.0928799,02126
Soloc,taxis,6,42.2076185792685,-71.2106678634882,02062
MBTA Bus Route 73,publictransport,6,42.3623466491699,-71.1024627685547,02139
Brighton Taxi,taxis,6,42.3402901,-71.1664505,02135
MBTA Bus Route 57,publictransport,6,42.35341,-71.13217,02134
Town Taxi,taxis,6,42.35674,-71.13759,02134
Airport Taxi Cambridge Ma,taxis,6,42.394027,-71.1399085,02140
MBTA Bus Route 47,publictransport,6,42.35199,-71.0671651,02116
Hainan Airlines,airlines,6,42.3633413,-71.0254363,02128
Wonderland MBTA Station - Bus & Blue Line,publictransport,6,42.4141081,-70.9921771,02151
Quick Livery,limos,6,42.3584308,-71.0597732,02111
Roxbury Crossing,trainstations,6,42.2921804140352,-71.1315699682617,02130
Patriot Taxi of Waltham,taxis,6,42.37593,-71.23985,02451
Sq Car Service,taxis,6,42.3732109069824,-71.0150146484375,02128
MBTA Bus Route 69,publictransport,6,42.37414,-71.10391,02139
MBTA Bus Route 89,publictransport,6,42.38403,-71.07655,02143
Harvard Square MBTA Station - Red Line & Buses,trainstations,6,42.3737019669415,-71.1190032474356,02138
Yellow Cab Association,taxis,6,42.4230613708496,-71.1078262329102,02155
MBTA Bus Route 71,publictransport,6,42.37482,-71.13247,02138
Alitalia,airlines,6,42.361080825864,-71.0218048095703,02128
Azores Airlines,airlines,6,42.3696942351032,-71.0193979848724,02128
MBTA Bus Route 93,publictransport,6,42.38412,-71.0762699,02129
Cathay Pacific,airlines,6,42.3633413,-71.0254363,02128
MBTA - Tufts Medical Center Station,trainstations,6,42.3508359152349,-71.0618948147123,02111
Parkway Cab Inc,airport_shuttles,6,42.284929,-71.126876,02131
Coastal Livery Transportation Services,limos,6,42.1945826,-70.7253456,02066
Classic Cab,taxis,6,42.3968001455069,-71.1296430230141,02140
MBTA - Malden Center Station,publictransport,6,42.4268425288322,-71.0742626129364,02148
JS Car Service,airport_shuttles,6,42.3544036318819,-71.0603033317196,
The 350 MBTA Bus,publictransport,6,42.358333,-71.060278,02228
Cambridge Cab Company,taxis,6,42.371009,-71.078232,02141
MBTA Bus Route 42,publictransport,6,42.358333,-71.060278,02228
Metric Cab,taxis,6,42.4176130426859,-71.1059396338379,02155
Town Taxi,taxis,6,42.3573969,-71.1556629,02135
Commonwealth Worldwide Executive Transportation,limos,6,42.361877,-71.136122,02134
MassDOT - Sumner Tunnel,publictransport,6,42.33303,-71.05049,02127
PenAir,airlines,6,42.3618318389502,-71.0187590547089,02128
MBTA Bus Route 85,publictransport,6,42.38274,-71.10055,02143
Scandinavian Airlines,airlines,6,42.3698144087319,-71.0196066327576,02128
MBTA Bus 65,publictransport,6,42.3466682,-71.1415024,02135
Jockey Limo,limos,6,42.3555679321289,-71.1924209594727,02458
MBTA Bus Route 80,publictransport,6,42.38274,-71.10055,02143
Malden Taxi,taxis,6,42.4269,-71.06068,02148
Brookline Red Cab,taxis,6,42.3945993930101,-71.0650004446507,02149
MBTA Bus Route 70,publictransport,6,42.3800354003906,-71.1347045898438,02138
MBTA Bus Route CT2,publictransport,6,42.38675,-71.09845,
President's Livery Service,limos,6,42.1479797,-71.0732574,02072
Transportation of New England,airport_shuttles,6,42.36415,-71.10129,02139
Bani Transportation,taxis,6,42.3044089,-71.1080846,02130
El Al Israel Airlines,airlines,6,42.369822335308,-71.0196280904297,02128
Transportation of New England,airport_shuttles,6,42.3584308,-71.0597732,02109
MBTA - Hynes Convention Center,publictransport,6,42.3478758898731,-71.0878998041153,02116
Yellow Cab of Quincy,taxis,6,42.25181,-70.99684,02169
Herald Street - Silver Line,metrostations,6,42.3466,-71.06459,02118
Newton Street - Silver Line,metrostations,6,42.33882,-71.07366,02118
Union Park Street - Silver Line,metrostations,6,42.34131,-71.0697,02118
East Berkeley Street Silver Line Station,busstations,6,42.3402519226074,-71.0750122070312,02118
Sun Country Airlines,airlines,6,42.3666285,-71.0165047,02128
Massachusetts Avenue - Silver Line,metrostations,6,42.34094,-71.08411,02118
MBTA - Science Park,publictransport,6,42.360662075409,-71.0585611787903,02114
Arlington Veterans Taxi,taxis,6,42.405871,-71.1373712,02474
MBTA CT1 Bus route,publictransport,6,42.3516937532968,-71.0805130004883,02601
Saint Marys Street MBTA Station,metrostations,6,42.3459817225175,-71.106893290213,02215
Community College MBTA Station - Orange Line,metrostations,6,42.3735714411057,-71.069518047113,02129
7 MBTA Bus,publictransport,6,42.3459,-71.04216,02210
Heath Circle MBTA Station - Green Line,metrostations,6,42.3249599706882,-71.0985850091511,02101
Airport T Stop,publictransport,6,42.3719899,-71.03372,02128
MBTA Route 10 Bus,publictransport,6,42.3340892130101,-71.0734534263611,02116
Pleasant Street MBTA Station,metrostations,6,42.3515489799753,-71.1190546338684,02215
Charlestown/Boston ferry,publictransport,6,42.3674344846199,-71.0588827730469,02129
Forest Hills Taxi,taxis,6,42.315055847168,-71.1152725219727,02130
Silver Line Way MBTA Station,publictransport,6,42.3477329078192,-71.0395879341196,02210
Metro Cab Assoc,taxis,6,42.3580169677734,-71.0651321411133,02108
Hybrid-Ride,airport_shuttles,6,42.2465057373047,-71.1776733398438,02026
